Time,Rx_ID,Rx_Delay,Rx_Gap,Inst_Tp,LossRate
1.118,1,0.004840314954,0,894.454,0
1.138,2,0.004840314954,0.02,50000,0
1.158,3,0.004840314954,0.02,50000,0
1.178,4,0.004840314954,0.02,50000,0
1.198,5,0.004840314954,0.02,50000,0
1.218,6,0.004840314954,0.02,50000,0
1.238,7,0.004840314954,0.02,50000,0
1.258,8,0.004840314954,0.02,50000,0
1.278,9,0.004840314954,0.02,50000,0
1.298,10,0.004840314954,0.02,50000,0
1.318,11,0.004840314954,0.02,50000,0
1.338,12,0.004840314954,0.02,50000,0
1.358,13,0.004840314954,0.02,50000,0
1.378,14,0.004840314954,0.02,50000,0
1.398,15,0.004840314954,0.02,50000,0
1.418,16,0.004840314954,0.02,50000,0
1.438,17,0.004840314954,0.02,50000,0
1.458,18,0.004840314954,0.02,50000,0
1.478,19,0.004840314954,0.02,50000,0
1.498,20,0.004840314954,0.02,50000,0
1.518,21,0.004840314954,0.02,50000,0
1.538,22,0.004840314954,0.02,50000,0
1.558,23,0.004840314954,0.02,50000,0
1.578,24,0.004840314954,0.02,50000,0
1.598,25,0.004840314954,0.02,50000,0
1.618,26,0.004840314954,0.02,50000,0
1.638,27,0.004840314954,0.02,50000,0
1.658,28,0.004840314954,0.02,50000,0
1.678,29,0.004840314954,0.02,50000,0
1.698,30,0.004840314954,0.02,50000,0
1.718,31,0.004840314954,0.02,50000,0
1.738,32,0.004840314954,0.02,50000,0
1.758,33,0.004840314954,0.02,50000,0
1.778,34,0.004840314954,0.02,50000,0
1.798,35,0.004840314954,0.02,50000,0
1.818,36,0.004840314954,0.02,50000,0
1.838,37,0.004840314954,0.02,50000,0
1.858,38,0.004840314954,0.02,50000,0
1.878,39,0.004840314954,0.02,50000,0
1.898,40,0.004840314954,0.02,50000,0
1.918,41,0.004840314954,0.02,50000,0
1.938,42,0.004840314954,0.02,50000,0
1.958,43,0.004840314954,0.02,50000,0
1.978,44,0.004840314954,0.02,50000,0
1.998,45,0.004840314954,0.02,50000,0
